latitude;longitude;Название;Описание;Адрес
56.81203;60.547283;Great Coffee;кoфейня;БЦ Премиум, Серафимы Дерябиной, 24, 1 этаж
56.885436;60.588422;Urals Coffee;мини-кофейня;Машиностроителей, 19, 1 этаж
56.798599;59.906337;MOMENTS;кофейня;Мира, 16, 1 этаж
56.914252;59.930688;Чайкоffский;магазин чая и кофе;Ленина, 41, гипермаркет Мегамарт
56.834887;60.609975;Студия64;интернет-кафе;Малышева, 64, 1 этаж
56.808058;60.611572;Пани Булочка;кафе;Автовокзал Южный, 8 Марта, 145, 1 этаж
56.905238;59.953798;Чайная лавочка;магазин;Ильича проспект, 29а, 1 этаж
56.913785;60.612067;Кофемолка;мини-кофейня;Космонавтов проспект, 104, 1 этаж
56.85572;60.602913;СП;кофейня;ДКЖ, Челюскинцев, 102, 2 этаж, левое крыло
56.839477;60.621054;FullCupCoffee;кофе-бар;ТЦ СИТИ-ЦЕНТР, Ленина проспект, 50, 1 этаж
56.744311;60.612577;Европейская булочная-пекарня;;Бисертская, 23/1
56.900136;60.609028;Sweet Coffee;точка кофе с собой;Восстания, 9
56.972621;60.575288;Coffeelatte;кофейня;Дворец спорта УГМК, Орджоникидзе, 15, 1 этаж
56.824262;60.505789;Engels кофе+вафли;кафе;МеГа, Металлургов, 87, 1 этаж
56.823362;60.605114;Simple Coffee;кофейня;8 Марта, 51, 1 этаж
56.797615;60.636021;Бисквитный двор;сеть кондитерских пекарен;Белинского, 177
56.840667;60.611841;Не торты, а торты;кофейня-кондитерская;Карла Либкнехта, 22, 1 этаж
56.843327;60.644757;Поль Бейкери;сеть кафе-пекарен;Ленина проспект, 101, 1 этаж
56.844542;60.591715;Papa Carlo Coffee;кофейня;Президентский Центр, Бориса Ельцина, 3а, 1 этаж
56.836537;60.595629;Starbucks;кофейня;Универмаг Пассаж, Вайнера, 9, 0 этаж
56.817142;60.631954;Французский Пекарь;сеть кофеен-пекарен;БЦ Clever Park, Ткачей, 23, 1 этаж
56.831471;60.598696;Bow Jones cafe;;Офисный дом Суворов, Радищева, 6а, 1 этаж
56.816267;60.53906;Wafbusters;вафельная;Радуга Парк, Репина, 94, 1 этаж
56.846575;60.655092;Большая Медведица;кофейня;Первомайская, 104, 1 этаж
56.832258;60.596485;Шоколадница;сеть кофеен;Вайнера, 15а, 1 этаж
56.842847;60.640014;Молоко Кофе Сахар;кофейня;Ленина проспект, 95, 1 этаж
56.839386;60.609853;Street Market Food & Buffet;кафе-магазин;Ленина проспект, 41, 1 этаж
56.830254;60.637567;Кристина;кондитерский дом;Шарташский рынок, Восточная, 15а, 1 этаж
56.827765;60.617001;CoffeeUP;кофейня;Куйбышева, 46а
56.846658;60.618264;Дом выпечки;сеть кафе-пекарен;Луначарского, 87, 1 этаж
56.836494;60.58775;Simple Coffee;кофейня;Ленина проспект, 10
56.881908;60.632182;Жизнь;кафе-бар;О`КЕЙ, Бабушкина, 2а, 2 этаж
56.834448;60.611997;Coffee Like;сеть кофе-баров;Розы Люксембург, 14/1
56.790101;60.52612;9 ОСТРОВОВ;кондитерская торговая сеть;Краснолесья, 109
56.841536;60.608406;Coffee Roast;кофейня-магазин;Толмачёва, 25, 1 этаж
56.85601;60.6053;Не торты, а торты;кофейня-кондитерская;Гостиница Маринс Парк Отель, Челюскинцев, 106, 1 этаж
56.839904;60.610867;Поль Бейкери;сеть кафе-пекарен;УрГАХУ, Карла Либкнехта, 23, 1 этаж
56.83103;60.618721;Европейская пекарня;сеть кафе-пекарен;Красноармейская, 41, 1 этаж
56.836015;60.613696;Papa Carlo Coffee;кофейня;Малышева, 47а, 1 этаж, компания Брусника
56.823792;60.505825;Starbucks;кофейня;МеГа, Металлургов, 87, 1 этаж
56.833043;60.588995;Французский Пекарь;сеть кофеен-пекарен;Малышева, 17а, 1 этаж
