latitude;longitude;Название;Описание;Адрес
56.824263;60.505857;MIXIT;сеть магазинов натуральной косметики;МеГа, Металлургов, 87
56.795853;60.581031;SkinFood;магазин натуральной корейской косметики;ТЦ КИТ, Амундсена, 65, 1 этаж
56.792168;60.625967;Мыльная Опера;магазин;Родонитовая, 22, 1 этаж
56.796265;60.581817;Gel-Store;мультибрендовый магазин для мастеров ногтевого сервиса;ТЦ КИТ, Амундсена, 65, 1 этаж
56.840177;60.623022;Siberian Wellness;корпорация;Ленина проспект, 50а, 111 офис, 1 этаж
56.822457;60.605322;Плюс+;сеть магазинов бытовой химии и косметики;8 Марта, 55, 1 этаж
56.852896;60.551049;Новая заря;сеть магазинов парфюмерии, косметики и детских игрушек;ТРЦ Карнавал, Халтурина, 55, 1 этаж
56.902093;60.58879;Магазин;ИП Кайгородова И.В.;ТК Уралмашевский, Победы, 65, 1 этаж
56.831774;60.589727;Cosmotheca;магазин косметики;Сакко и Ванцетти, 64, 102 офис, 1 этаж
56.795899;60.580583;Пудра;магазин корейской косметики;ТЦ КИТ, Амундсена, 65, 2 этаж
56.840783;60.653985;Парфюм косметик;сеть магазинов;Малышева, 125, 1 этаж
56.839499;60.620394;Волшебное облако;сеть магазинов парфюмерии и косметики;Луначарского, 134/1
56.833033;60.588139;ALOE smart;магазин корейской косметики;Малышева, 15
56.909579;59.931582;Капель;сеть магазинов;ТЦ Марс, Космонавтов проспект, 13, цокольный этаж
56.834617;60.602433;Imagine;бутик парфюмерии и косметики;ТЦ Limerance Fashion Center, Воеводина, 8, 3 этаж
56.791256;60.643196;Сиам;сеть центров релаксации;Самолётная, 1, 1 этаж
56.8534;60.604325;Л`Этуаль;сеть магазинов парфюмерии и косметики;Свердлова, 25
56.808843;60.62407;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Белинского, 147, 1 этаж
56.904947;59.952491;Парфюм-Лидер;сеть магазинов;ТРЦ Строитель, Ильича проспект, 31, 1 этаж
56.839916;60.621407;Дамская лавка;магазин наливной парфюмерии;ТЦ СИТИ-ЦЕНТР, Ленина проспект, 50, 1 этаж
56.85744;60.597931;Одна цена;универсам;Вокзальная, 15/5, 1 этаж
56.807039;60.612319;Новая заря;сеть магазинов парфюмерии, косметики и детских игрушек;ТРЦ Мегаполис, 8 Марта, 149, 1 этаж
56.90143;60.592229;Млечный путь;сеть магазинов хозяйственных товаров;Победы, 57, 1 этаж
56.816862;60.562976;Впрок;магазин товаров повседневного спроса;ТЦ GoodMart, Белореченская, 28, 2 этаж
56.818006;60.538143;Likato;магазин итальянской косметики;Радуга Парк, Репина, 94, 1 этаж
56.846315;60.657934;МейТан;косметическая компания;ДЦ Комсомольская горка, Комсомольская, 37, 303/3 офис, 3 этаж
56.86332;60.630856;Ив Роше;магазин парфюмерии и косметики;ТРЦ Парк Хаус, Сулимова, 50, 1 этаж
56.776648;60.662153;Орифлэйм;центр заказов по каталогам;Щербакова, 77 к3
56.861646;60.644438;Faberlic;пункт выдачи заказов;ТЦ Парус, Сулимова, 26, 27 офис
56.85248;60.575096;Магазин;ИП Кайгородова И.В.;Машинистов, 1, 2 этаж
56.873663;60.667836;Оптовая компания;ИП Иоффе С.А.;Промышленный проезд, 2Б, 1 этаж
56.836655;60.609323;Есть все;интернет-магазин;Пушкина, 10
56.800613;60.578898;Faberlic;пункт выдачи заказов;Академика Бардина, 48а, 2 офис, 1 этаж
56.902633;60.603144;Волшебное облако;сеть магазинов парфюмерии и косметики;Восстания, 31, 1 этаж
56.80957;60.622718;Арабелла;магазин масляных арабских духов;ТЦ Марс, Щорса, 29 Марс, 2 этаж
56.804442;60.560664;Siberian Wellness;корпорация;Академика Бардина, 29, 1 этаж
56.899581;60.613057;Avon;косметическая фирма;ТК Омега, Космонавтов проспект, 41, 1 этаж
56.820385;60.541273;Mary Kay;;Репина, 101
56.86162;60.644773;Плюс+;сеть магазинов бытовой химии и косметики;ТЦ Парус, Сулимова, 26, цокольный этаж
56.898552;59.952911;Капель;сеть магазинов;Трубников, 52г/1
56.868896;60.555216;Марафет;магазин косметики и парфюмерии;Пехотинцев, 9, 2 этаж, супермаркет Яблоко
56.809475;60.616519;Парфюм косметик;сеть магазинов;Щорса, 62, 1 этаж
56.852563;60.563108;Faberlic;пункт выдачи заказов;Опалихинская, 23, 208 офис, 2 этаж
56.786805;60.526022;Фаберлик;центр заказов по каталогам;Анатолия Мехренцева, 42, 1 этаж
56.797024;60.627823;Косметика Мертвого моря;магазин;ТЦ Дирижабль, Академика Шварца, 17, 1 этаж
56.799134;60.637452;Есть все;интернет-магазин;Онежская, 6а
56.78847;60.515573;Mary Kay;;Павла Шаманова, 21
56.831998;60.628883;Avon;косметическая компания;Карла Маркса, 60, 11 офис, цокольный этаж
56.862772;60.632935;Сиам;сеть центров релаксации;Учителей, 6, 1 этаж
56.903996;60.600826;Л`Этуаль;сеть магазинов парфюмерии и косметики;ТЦ Кировский Люкс, Восстания, 50, 1 этаж
56.842773;60.61856;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Луначарского, 128, 1 этаж
56.859073;60.667296;Faberlic;пункт выдачи заказов;Шофёров, 5 лит А, 3 этаж
56.835272;60.55321;Волшебное облако;сеть магазинов парфюмерии и косметики;Заводская, 15а/7
56.794931;59.906825;Парфюм-Лидер;сеть магазинов;Максима Горького, 39Б, 1 этаж
56.904243;59.960961;Капель;сеть магазинов;Ильича проспект, 37а/1
56.906828;60.614638;Одна цена;универсам;БелкаМаркет, Космонавтов проспект, 86, цокольный этаж
56.796561;60.581172;Дзинтарс;группа компаний;ТЦ КИТ, Амундсена, 65, 1 этаж
56.797335;60.626939;Млечный путь;сеть магазинов хозяйственных товаров;ТЦ Дирижабль, Академика Шварца, 17, 1 этаж
56.796573;60.626902;Впрок;магазин товаров повседневного спроса;ТЦ Дирижабль, Академика Шварца, 17, 1 этаж
56.797168;60.627884;Ив Роше;магазин парфюмерии и косметики;ТЦ Дирижабль, Академика Шварца, 17, 1 этаж
56.839845;60.622118;Faberlic;центр обслуживания консультантов;ТЦ СИТИ-ЦЕНТР, Ленина проспект, 50, 103 блок, 1 этаж
56.797927;60.582767;Avon;косметическая компания;Амундсена, 61, 1 этаж
56.836575;60.607951;Siberian Wellness;корпорация;Пушкина, 7л, 201 офис, 2 этаж
56.795644;60.611693;Faberlic;пункт выдачи заказов;8 Марта, 185/5, 1 офис, 2 этаж
56.754067;60.701437;Плюс+;сеть магазинов бытовой химии и косметики;Грибоедова, 20, 1 этаж
56.837053;60.593361;Florange & Faberlic;торговая компания;Ленина проспект, 24/8, 519, 620 офис, 5, 6 этаж
56.804791;60.56765;Mary Kay;;Чкалова, 124
56.862155;60.638279;Парфюм косметик;сеть магазинов;Сулимова, 42, 1 этаж
56.816254;60.586265;Торг-Сервис;сеть магазинов наливной парфюмерии;ТРЦ ФанФан, Ясная, 2, 2 этаж
56.904224;60.598516;Диадема;салон бижутерии и наливных духов;ТЦ Калинка, 40 лет Октября, 75, 2 этаж
56.799798;60.57629;Магазин наливной парфюмерии;;Академика Бардина, 42а, торговая сеть Монетка
56.905479;59.938151;Avon;косметическая компания;Ильича проспект, 11, 1 этаж
56.797256;60.581522;Торг-Сервис;сеть магазинов наливной парфюмерии;Экомолл Гранат, Амундсена, 63, 2 этаж
56.904774;60.598964;Магазин косметики и парфюмерии;;Восстания, 56/4, 1 этаж, торговая сеть Монетка
56.904738;59.964417;Капель;сеть магазинов;Вайнера, 2а, 2 этаж
56.818023;60.538318;Сиам;сеть центров релаксации;Радуга Парк, Репина, 94, 1 этаж, слева от гипермаркета Hoff
56.83648;60.594003;Л`Этуаль;сеть магазинов парфюмерии и косметики;ТЦ Успенский, Вайнера, 10, 1 этаж
56.807436;60.603018;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Щорса, 105, 1 этаж
56.789862;60.647303;Faberlic;пункт выдачи заказов;ТРК Глобус, Щербакова, 4, 211 офис, 2 этаж
56.88808;60.611936;Одна цена;универсам;Кузнецова, 2, цокольный этаж
56.818535;60.616747;Млечный путь;сеть магазинов хозяйственных товаров;Большакова, 61, 506 офис, 5 этаж
56.779022;60.54777;Впрок;магазин товаров повседневного спроса;ТЦ Краснолесье, Краснолесья, 12а, 2 этаж
56.793224;60.520124;Ив Роше;магазин парфюмерии и косметики;ТРЦ Академический, Краснолесья, 133, 1 этаж
56.899334;60.599458;Mary Kay;;Победы, 36
56.835345;60.549642;Siberian Wellness;корпорация;Татищева, 77, 1 этаж
56.829971;60.637061;Плюс+;сеть магазинов бытовой химии и косметики;Восточная, 15а/11, 60 павильон
56.906828;60.614638;Торг-Сервис;сеть магазинов наливной парфюмерии;БелкаМаркет, Космонавтов проспект, 86, 2 этаж
56.792936;60.629372;Парфюм косметик;сеть магазинов;Тбилисский бульвар, 3, 1 этаж
56.895636;60.637358;Avon;косметическая компания;Донская, 27, цокольный этаж
56.98496;60.556657;Faberlic;пункт выдачи заказов;Уральских Рабочих, 42а, 501 офис, 5 этаж
56.828778;60.600037;Л`Этуаль;сеть магазинов парфюмерии и косметики;ТРЦ Гринвич, 8 Марта, 46, 1 этаж
56.789059;60.516451;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Вильгельма де Геннина, 45
56.881116;60.51858;Одна цена;универсам;Билимбаевская, 14, 1 этаж
56.768509;60.613109;Впрок;магазин товаров повседневного спроса;Санаторная, 3а, 1 этаж
56.853405;60.550605;Ив Роше;магазин парфюмерии и косметики;ТРЦ Карнавал, Халтурина, 55, 1 этаж
56.884606;60.585667;Siberian Wellness;корпорация;Машиностроителей, 29, 228 офис, 2 этаж
56.812033;60.621788;Плюс+;сеть магазинов бытовой химии и косметики;Белинского, 152 к1, 1 этаж, вход через магазин Галамарт
56.796869;59.915969;Avon;косметическая компания;ТРЦ Квартал, Цветников, 39а, 3.6 офис, 3 этаж
56.867914;60.556012;Парфюм косметик;сеть магазинов;Пехотинцев, 12, 1 этаж
56.973057;60.581113;Faberlic;пункт выдачи заказов;Орджоникидзе, 7, 6 офис, 1 этаж
56.863089;60.630903;Л`Этуаль;сеть магазинов парфюмерии и косметики;ТРЦ Парк Хаус, Сулимова, 50, 1 этаж
56.840995;60.582755;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Шейнкмана, 7
56.867973;60.55592;Одна цена;универсам;Пехотинцев, 12, 1 этаж
56.898367;60.592289;Avon;косметическая компания;ТЦ Каньон, 40 лет Октября, 54, 2.12 офис, 2 этаж
56.829553;60.672328;Ив Роше;магазин парфюмерии и косметики;КомсоМолл, Сибирский тракт дублёр, 2, 1 этаж
56.856289;60.598804;Siberian Wellness;корпорация;ТЦ Свердловск, Героев России, 2, 7а павильон, 3 этаж
56.906828;60.614638;Плюс+;сеть магазинов бытовой химии и косметики;БелкаМаркет, Космонавтов проспект, 86, 3 этаж
56.829977;60.545032;Парфюм косметик;сеть магазинов;Крауля, 69
56.987965;60.473877;Faberlic;пункт выдачи заказов;Калинина, 19а, 1 офис, 2 этаж
56.816746;60.537636;Л`Этуаль;сеть магазинов парфюмерии и косметики;Радуга Парк, Репина, 94, 1 этаж
56.79226;60.621831;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Родонитовая, 12, 1 этаж
56.864048;60.537623;Одна цена;универсам;Техническая, 27, 1 этаж
56.891979;60.614562;Siberian Wellness;корпорация;ТЦ Космос, Космонавтов проспект, 54, 5 этаж, слева от лифта
56.798406;60.559967;Плюс+;сеть магазинов бытовой химии и косметики;На громова, Громова, 145, 2 этаж
56.833526;60.592711;Парфюм косметик;сеть магазинов;Хохрякова, 23, 1 этаж
56.824869;60.645167;Faberlic;пункт выдачи заказов;БЦ Чкалов-Офис, Сибирский тракт, 8Б, 117 офис, 1 этаж
56.824414;60.507746;Л`Этуаль;сеть магазинов парфюмерии и косметики;МеГа, Металлургов, 87, 1 этаж
56.856516;60.650427;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Блюхера, 59, 1 этаж
56.755342;60.707564;Одна цена;универсам;Грибоедова, 28, 1 этаж
56.858039;60.656878;Siberian Wellness;корпорация;Студенческая, 1/18, 210 офис, 2 этаж
56.804728;59.926438;Плюс+;сеть магазинов бытовой химии и косметики;Павла Зыкина, 14, 2 этаж
56.834326;60.684762;Парфюм косметик;сеть магазинов;Сиреневый бульвар, 1, 1 этаж
56.81087;60.513067;Faberlic;пункт выдачи заказов;ЖК Аврора, Соболева, 19, 15 секция, 1 этаж
56.830325;60.599376;Л`Этуаль;сеть магазинов парфюмерии и косметики;ТРЦ Гринвич, 8 Марта, 46, 0 этаж
56.780948;60.670212;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Рощинская, 29, 1 этаж
56.791784;60.773157;Siberian Wellness;корпорация;Карельская, 53
56.797946;59.913942;Плюс+;сеть магазинов бытовой химии и косметики;Мира, 23, 1 этаж
56.980921;60.562545;Парфюм косметик;сеть магазинов;Кривоусова, 51, 1 этаж
56.829607;60.565127;Faberlic;пункт выдачи заказов;БЦ Олимп, Крауля, 9а, 403 офис, 4 этаж
56.832968;60.582663;Л`Этуаль;сеть магазинов парфюмерии и косметики;ТРЦ Алатырь, Малышева, 5, 1 этаж
56.851917;60.640736;Магнит-Косметик;сеть магазинов косметики и бытовой химии;ТЦ Аида, Блюхера, 39, 1 этаж
56.861832;60.641812;Siberian Wellness;корпорация;Садовая, 5, 1 этаж
56.896082;59.941992;Плюс+;сеть магазинов бытовой химии и косметики;Ватутина, 18
56.796143;60.581399;Парфюм косметик;сеть магазинов;ТЦ КИТ, Амундсена, 65, 117 павильон, 1 этаж
56.905732;59.941937;Faberlic;пункт выдачи заказов;Ватутина, 43, 32 офис, 1 этаж
56.881908;60.632182;Л`Этуаль;сеть магазинов парфюмерии и косметики;О`КЕЙ, Бабушкина, 2а, 2 этаж
56.828791;60.562709;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Токарей, 35, 2 этаж
56.979877;60.548748;Siberian Wellness;корпорация;Успенский проспект, 125, 209 офис, 2 этаж
56.795685;59.905397;Плюс+;сеть магазинов бытовой химии и косметики;Максима Горького, 46
56.902093;60.58879;Парфюм косметик;сеть магазинов;ТК Уралмашевский, Победы, 65, 1 этаж
56.912317;59.950556;Faberlic;пункт выдачи заказов;Юности бульвар, 1а, 21 офис, 2 этаж
56.79718;60.627474;Л`Этуаль;сеть магазинов парфюмерии и косметики;ТЦ Дирижабль, Академика Шварца, 17, 1 этаж
56.833155;60.675588;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Новый дом, Новгородцевой, 13Б, 1 этаж
56.781721;60.610573;Siberian Wellness;корпорация;Титова, 11, 9 офис, 1 этаж
56.818799;60.566549;Парфюм косметик;сеть магазинов;Белореченская, 13/1, 1 этаж
56.954027;59.7999;Faberlic;пункт выдачи заказов;Карла Маркса, 75, цокольный этаж
56.79628;60.581452;Л`Этуаль;сеть магазинов парфюмерии и косметики;ТЦ КИТ, Амундсена, 65, 1 этаж
56.815437;60.570885;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Ясная, 24, 1 этаж
56.832635;60.552675;Siberian Wellness;корпорация;Заводская, 27, 202 офис, 2 этаж
56.808463;60.601452;Парфюм косметик;сеть магазинов;ТЦ Дмитриевский, Сурикова, 51, 1 этаж
56.755974;60.706292;Faberlic;пункт выдачи заказов;ТД Ермак, Хибиногорский переулок, 8, 17 офис, 2 этаж
56.833268;60.593629;Л`Этуаль;сеть магазинов парфюмерии и косметики;БЦ Дом советов, Малышева, 28, 1 этаж
56.86812;60.533611;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Надеждинская, 13, 1 этаж
56.904947;59.952491;Siberian Wellness;корпорация;ТРЦ Строитель, Ильича проспект, 31, 14 офис, 2 этаж
56.895393;60.64003;Парфюм косметик;сеть магазинов;Черноморский переулок, 3, 1 этаж
56.895056;59.958846;Faberlic;пункт выдачи заказов;Комсомольская, 19а, 1 этаж
56.78889;60.648966;Л`Этуаль;сеть магазинов парфюмерии и косметики;ТРК Глобус, Щербакова, 4, 2 этаж
56.833068;60.544732;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Викулова, 32Б, 2 этаж
56.90792;60.817562;Siberian Wellness;корпорация;Циолковского, 14, цокольный этаж
56.884372;60.569293;Парфюм косметик;сеть магазинов;Машиностроителей, 20, 1 этаж
56.79308;60.520414;Л`Этуаль;сеть магазинов парфюмерии и косметики;ТРЦ Академический, Краснолесья, 133, 1 этаж
56.897355;60.627041;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Красных Командиров, 23, 1 этаж
56.700485;60.087646;Siberian Wellness;корпорация;Калинина, 25а, 2 этаж
56.755105;60.708077;Парфюм косметик;сеть магазинов;Грибоедова, 28, 1 этаж
56.853443;60.551167;Л`Этуаль;сеть магазинов парфюмерии и косметики;ТРЦ Карнавал, Халтурина, 55, 1 этаж
56.840864;60.683514;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Владимира Высоцкого, 18Б, 2 этаж
56.983451;60.472347;Siberian Wellness;корпорация;Парижской Коммуны, 5, 3 кабинет, 2 этаж
56.900634;60.616129;Парфюм косметик;сеть магазинов;Старых Большевиков, 91, 1 этаж
56.974049;60.576944;Л`Этуаль;сеть магазинов парфюмерии и косметики;ТЦ Кировский, Орджоникидзе, 18, 1 этаж
56.804168;60.575281;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Волгоградская, 47а
56.697061;60.832076;Siberian Wellness;корпорация;ТЦ Заря, 1 Мая, 10, 2 этаж
56.896758;60.596504;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Уральских Рабочих, 43, 1 этаж
56.82074;60.54471;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Репина, 80, 1 этаж
56.890334;60.632212;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Старых Большевиков, 14, 1 этаж
56.89422;60.61866;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Красных Командиров, 3, 1 этаж
56.871174;60.517813;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Миномётчиков, 62
56.763265;60.604155;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Газетная, 34, 1 этаж
56.854028;60.561613;Магнит-Косметик;сеть магазинов косметики и бытовой химии;БЦ Актив, Опалихинская, 27а, 2 этаж
56.789569;60.644922;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Щербакова, 3а
56.804092;60.558002;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Академика Бардина, 23
56.82588;60.617143;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Белинского, 76
56.855846;60.615185;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Луначарского, 17, 1 этаж
56.853171;60.571267;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Готвальда, 19д, 2 этаж
56.774747;60.593035;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Дорожная, 15, 1 этаж
56.754439;60.703234;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Грибоедова, 22, 1 этаж
56.778869;60.530496;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Чкалова, 258, 1 этаж
56.902916;60.589558;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Победы, 94, 1 этаж
56.907357;60.621944;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Совхозная, 2
56.887716;60.616218;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Баумана, 2а, 1 этаж
56.883776;60.568859;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Машиностроителей, 65, 2 этаж
56.988682;60.54801;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Машиностроителей, 13а, 1 этаж
56.883512;60.614936;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Электриков, 23, 1 этаж
56.827378;60.557961;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Металлургов, 2а
56.816259;60.562001;Магнит-Косметик;сеть магазинов косметики и бытовой химии;ТК Буревестник, Белореченская, 28а, 2 этаж
56.810366;60.56456;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Ясная, 38, 2 этаж
56.79995;60.591974;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Волгоградская, 18а, 1 этаж
56.894046;60.589676;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Орджоникидзе проспект, 17, 1 этаж
56.854306;60.637653;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Советская, 40, 1 этаж
56.907368;60.612891;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Космонавтов проспект, 57, 1 этаж
56.889653;60.621865;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Бабушкина, 22, 1 этаж
56.778618;60.604238;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Братская, 10а, 1 этаж
56.913375;60.823807;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Яблоко, Гагарина, 22, 2 этаж
56.849603;60.568496;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Готвальда, 6/1, 1 этаж
56.982562;60.563299;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Юбилейная, 8, 1 этаж
56.786945;60.783924;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Эстонская, 6, 1 этаж
56.843652;60.576431;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Данилина, 10, 1 этаж
56.777487;60.661329;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Щербакова, 77 к5, 1 этаж
56.896524;60.742852;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Героев Труда, 21
56.904224;60.598516;Магнит-Косметик;сеть магазинов косметики и бытовой химии;ТЦ Калинка, 40 лет Октября, 75, цокольный этаж
56.904395;60.585808;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Бакинских Комиссаров, 101
56.791449;60.521808;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Краснолесья, 127, 1 этаж
56.811041;60.513056;Магнит-Косметик;сеть магазинов косметики и бытовой химии;ЖК Аврора, Соболева, 19, 1 этаж
56.900001;60.749377;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Академика Королёва, 6
56.977702;60.557792;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Успенский проспект, 113в, Цокольный этаж
56.826307;60.668972;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Хрустальная, 37
56.786644;60.546375;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Чкалова, 231, 1 этаж
56.974277;60.575549;Магнит-Косметик;сеть магазинов косметики и бытовой химии;ТК Меридиан, Кривоусова, 20а, 2 этаж
56.842773;60.61856;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Луначарского, 128, 1 этаж
56.984472;60.467599;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Дзержинского, 21а, 2 этаж
56.780562;60.549052;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Михеева, 12, 1 этаж
56.967103;60.580197;Магнит-Косметик;сеть магазинов косметики и бытовой химии;ТОЦ Альфа, Александра Козицына, 1, 1 этаж
56.689985;60.836952;Магнит-Косметик;сеть магазинов косметики и бытовой химии;1 Мая, 69, 1 этаж
56.90806;59.961405;Магнит-Косметик;сеть магазинов косметики и бытовой химии;ТЦ Спутник, Вайнера, 15а/1, 2 этаж
56.795244;59.907955;Магнит-Косметик;сеть магазинов косметики и бытовой химии;ТЦ Торговый двор, Олега Кошевого, 21а, 1 этаж
56.88987;59.88827;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Ильича, 23а
56.792786;59.903782;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Максима Горького, 48, 1 этаж
56.909579;59.931582;Магнит-Косметик;сеть магазинов косметики и бытовой химии;ТЦ Марс, Космонавтов проспект, 13, 2 этаж
56.8927;59.953658;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Гагарина, 1а, 1 этаж
56.698399;60.087726;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Калинина, 29, 1 этаж
56.894986;59.942346;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Ватутина, 14, 2 этаж
56.683395;60.838183;Магнит-Косметик;сеть магазинов косметики и бытовой химии;ТЦ Шишкин парк, Новая, 2а
56.796869;59.915969;Магнит-Косметик;сеть магазинов косметики и бытовой химии;ТРЦ Квартал, Цветников, 39а, 2 этаж
56.978828;60.482478;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Лесная, 1Б
56.721972;60.636453;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Москвина, 3, 1 этаж
56.828326;60.550861;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Заводская, 46/1
56.884542;60.570511;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Машиностроителей, 18
56.806312;59.909526;Магнит-Косметик;сеть магазинов косметики и бытовой химии;Максима Горького, 4а
56.834843;60.594529;Магазин париков;ИП Арефьева И.А.;Вайнера, 16е, 1 этаж
56.81093;60.562755;Мейгер;салон средств реабилитации;Волгоградская, 180, 1 этаж
56.838146;60.636322;Дом париков;салон;Малышева, 122, 210 офис, 2 этаж
56.84085;60.583765;Фабрика русских волос;;Шейнкмана, 9, 77Б офис, 7 этаж
56.911728;60.61162;Оптово-розничный магазин париков;;Космонавтов проспект, 69, 1 этаж
56.901355;60.633079;volos_lux;компания;Таганская, 49
56.903472;59.959299;Лили;магазин женской одежды и париков;ТЦ Пассаж, Ильича проспект, 28в, 2 этаж
;;Baroness;интернет-магазин;Екатеринбург
56.796761;60.627996;Магазин париков;ИП Арефьева И.А.;ТЦ Дирижабль, Академика Шварца, 17, 1 этаж
56.805794;60.602571;СИЛА ЕДЫ;магазин здорового питания;Сурикова, 55, 1 этаж
56.811047;60.608793;Медведь;сеть магазинов экопродуктов;8 Марта, 130, 1 этаж
56.843307;60.643621;Полочки;магазин необычных вещей и подарков ручной работы;Ленина проспект, 101, цокольный этаж
56.831739;60.54543;Медовая лавка;;Викулова, 37/1, 1 этаж
56.909185;60.799951;Добрый лес;магазин здорового питания;Красных Героев, 3
56.841011;60.629995;Кудесник;магазин экопродуктов;Ленина проспект, 56, цокольный этаж
56.684849;60.841714;Лавочка Мадмуазель Аннет;магазин товаров для творчества и рукоделия;Ленина, 1ж
56.876131;60.612415;ЛадоЯр;магазин экопродуктов;Космонавтов проспект, 20, 3 этаж
56.802014;60.598643;Drive Market;магазин спортивного питания;Айвазовского, 53, 4 этаж
56.794248;60.629446;VOUME_BEAUTY_SHOP;пункт самовывоза;Тбилисский бульвар, 3, 1 этаж
56.856289;60.598804;Апельсиновый слон;центр биометрии;ТЦ Свердловск, Героев России, 2, 89 офис, 3 этаж
56.984126;60.56408;Родное;магазин натуральных продуктов;Юбилейная, 3, 1 этаж
56.838297;60.623974;Лаванда. project;;Ленина проспект, 50ж, 332 офис, 3 этаж
56.8322;60.653779;Пачули;интернет-магазин природной косметики;Библиотечная, 50
;;Мыльные радости;интернет-магазин мыла и косметики ручной работы;Екатеринбург
56.853732;60.634347;Медведь;сеть магазинов экопродуктов;Советская, 25, 1 этаж
56.837078;60.59361;Полочки;магазин необычных вещей и подарков ручной работы;Вайнера, 8, 2 этаж
56.913375;60.823807;Гуси-лебеди;магазин;Яблоко, Гагарина, 22, цокольный этаж
56.837055;60.594429;Медведь;сеть магазинов экопродуктов;Вайнера, 8, 1 этаж
56.899851;60.610381;Медведь;сеть магазинов экопродуктов;Восстания, 5
56.831291;60.546837;Медведь;сеть магазинов экопродуктов;Крауля, 74
56.769132;60.612537;Медведь;сеть магазинов экопродуктов;Санаторная, 8, 1 этаж
56.834706;60.681774;Медведь;сеть магазинов экопродуктов;ТЦ Кировский, Сыромолотова, 22, 1 этаж
56.792379;60.519134;Медведь;сеть магазинов экопродуктов;Вильгельма де Геннина, 34, 1 этаж
56.755004;60.703315;Медведь;сеть магазинов экопродуктов;Грибоедова, 23
